product_id,booktitle,author,price,current_price,quantity,category,n_review,avg_rating,pages,publisher,mainImage[0].url,1,language[0],,,discount
8588,Hài Hước Một Chút Thế Giới Sẽ Khác Đi,The Book Worm,420000,292001,84,Others,3,4,228,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/48/e8/3b/c995bdcb3afe1b906e874f6c1d56fc63.jpg,0.43,Vietnamese (Tiếng Việt),,,43
4843,Trái cây đại chiến Zombie - Thế giới khủng long: Tập 1: Chiến binh mạo hiểm,Tiếu Giang Nam,228000,150400,12,Kiến thức - Bách khoa,1,5,176,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/4d/b4/e6/162ae2f2abda83ebb6719ce5463adc6c.jpg,0.41,Vietnamese (Tiếng Việt),,,41
9647,Tạp chí Forbes Việt Nam - Số 111 (Tháng 11.2022) - Giải mã nhà phát triển dự án,nhieu tac gia,109000,76300,38,Others,4,5,140,Forbes Việt Nam,https://salt.tikicdn.com/ts/product/03/f0/8d/4208ab03998a520deacdf31810cbf97a.jpg,0,Vietnamese (Tiếng Việt),,,0
9921,Cẩm Nang Hướng Dẫn Tẩy Sỏi Gan Mật - Phương Pháp Diệu Kỳ Cho Sức Khỏe Dài Lâu,Andreas Moritz,199000,127000,1166,Others,166,4.8,504,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/33/5b/cf/6783958ea9292dc1858ce46e95dbb6e3.jpg,0.3,Vietnamese (Tiếng Việt),,,30
6156,Ánh Lửa Trong Tro Tàn,Sabaa Tahir,208000,137200,315,Tiểu Thuyết,64,4.6,460,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/e7/f0/e3/8cf1ba8b1741f600799ecbd11416505e.jpg,0.5,Vietnamese (Tiếng Việt),,,50
6889,"Thần Với Chả Thoại (Những Câu Chuyện ""Mệt Mỏi"" Về Các Vị Thần)",Fanpage Thần với chả Thoại,219000,153300,850,Lĩnh vực khác,183,5,228,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/7b/4d/73/e2af378ba724061abc5eb1d35d3a4a7d.jpg,0.1,Vietnamese (Tiếng Việt),,,10
7633,Nhà thờ Đức Bà Paris (Bìa Cứng),Victor Hugo,159000,119000,171,Tác phẩm kinh điển,32,4.8,700,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/52/15/90/e2a93faa32d0a5938c292974d1effe48.jpg,0.32,Vietnamese (Tiếng Việt),,,32
978,Migi & Dali - Tập 4,Nami Sano,82000,65600,240,Others,21,5,456,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/51/18/e5/f3fa432792ec220671a4859898de8c41.jpg,0,Vietnamese (Tiếng Việt),,,0
7631,Điểm Bùng Phát ( Tái Bản),Malcolm Gladwell,30000,30000,250,Others,25,4.6,404,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/62/3f/0b/b577cf4cea76a088079b67cfb207e522.jpg,0.37,Vietnamese (Tiếng Việt),,,37
1017,Tớ đã từng sợ hãi,Chandra Ghosh Ippen,90000,54000,63,Others,1,5,64,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/95/4d/21/f695dbd3a4bae071c757a543f623ef70.jpg,0.36,Vietnamese (Tiếng Việt),,,36
2003,Hagakure - Luận Đàm Về Cốt Tủy Võ Sĩ Đạo,Yamamoto Tsunetomo,129000,66800,1,Lĩnh vực khác,1,5,420,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/6b/ac/61/371722b321e63caaa28a2c564954a422.jpg,0.1,Vietnamese (Tiếng Việt),,,10
1577,Bỉ Vỏ (Tái Bản 2020),Nguyên Hồng,105000,63000,666,Tiểu Thuyết,173,5,456,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/b9/62/22/411f7fb9c73c359d0d4a449f33ece256.jpg,0.43,Vietnamese (Tiếng Việt),,,43
2085,Dòng Sông Trôi Khuất Địa Đàng,Richard Dawkins,199000,199000,18,Kiến Thức Bách Khoa,1,5,456,NXB Trẻ,https://salt.tikicdn.com/ts/product/e5/be/f5/c92586189d61fcbc56b5c2f63a9ddd65.jpg,0.26,Vietnamese (Tiếng Việt),,,26
1790,"Tóm Tắt Kiến Thức Toán Phổ Thông (Bí Quyết Học Nhẹ, Điểm Cao Trong Môn Toán)",Đỗ Minh Triết,208000,137200,55,Others,17,5,236,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/bc/b7/da/a21be2c762010072e7bb7c6196e27282.jpg,0.05,Vietnamese (Tiếng Việt),,,5
801,Nuôi Con Không Phải Là Cuộc Chiến 2 (Trọn Bộ 3 Tập),Hachun Lyonnet (Hà Chũn),178000,103240,133,Sách Làm Cha Mẹ,33,5,456,Unknown,https://salt.tikicdn.com/ts/product/0b/22/17/ea58a9430867458cb248e6cc6a7f8aab.jpg,0.22,Vietnamese (Tiếng Việt),,,22
852,Jeff Bezos Và Kỷ Nguyên Amazon (Tái Bản),Brad Stone,230000,168000,1983,Bài học kinh doanh,275,4.7,403,Unknown,https://salt.tikicdn.com/ts/product/28/6e/a4/e4a00e3c9e0eea66ca13203006b7cc8c.jpg,0.3,Vietnamese (Tiếng Việt),,,30
2234,Combo Tiếng Hàn Tổng Hợp Sơ Cấp 1 Dành Cho Người Việt Nam Bản In Màu - Học Kèm App,nhieu tac gia,278000,183600,159,Others,45,5,378,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,https://salt.tikicdn.com/ts/product/fd/46/80/71467d752a66abfbf37ccc4949862bc5.jpg,0.3,Vietnamese (Tiếng Việt),,,30
8307,Ikigami - Tập 08,Motoro MASE,86000,51600,418,Others,33,5,456,NXB Trẻ,https://salt.tikicdn.com/ts/product/70/45/3c/c1f2b287a51113f86e5ecedf037f8107.jpg,0.13,Vietnamese (Tiếng Việt),,,13
5158,"Một Ngày Của Tôi Có 48 Giờ - 12 Thói Quen “Healthy & Balanced"" ",Anh Tuan Le,69000,49000,4204,Others,847,4.8,224,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/af/70/14/70ccca875707c7786d8ddcf294d64233.jpg,0.27,Vietnamese (Tiếng Việt),,,27
3791,Tư Duy Như Một Kẻ Lập Dị,Steven D.Levitt,249000,124500,95,Others,10,5,268,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/f0/00/98/f7bde4d69e87c3f24203492fd558e07d.jpg,0.34,Vietnamese (Tiếng Việt),,,34
7296,Refresh! 20 Ngày Làm Mới Bản Thân,Unknown,181250,181250,2802,Others,0,0,456,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/cf/95/66/2188ab87ab49707dde9e1bc892e238f6.jpg,0.2,Vietnamese (Tiếng Việt),,,20
1190,"Phương Pháp Giáo Dục Sớm Montessori Cho Trẻ Từ
 0 – 3 Tuổi",Unknown,125000,75000,2468,Sách Làm Cha Mẹ,293,4.8,172,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/28/ef/29/9506c4692c974d16e99dc1293568c1ab.jpg,0.34,Vietnamese (Tiếng Việt),,,34
2679,Anh Em Phi Hành Gia - Tập 33,Chuya Koyama,169000,105400,206,Others,16,5,456,NXB Trẻ,https://salt.tikicdn.com/ts/product/59/ab/2f/90021f465b423769ecf2d3bfe8fa7dc1.jpg,0.13,Vietnamese (Tiếng Việt),,,13
2777,"Nghệ Thuật Thị Giác & Những Vấn Đề Cơ Bản : Các Yếu Tố Thị Giác, Nguyên Lý Thị Giác, Tư Duy Thị Giác và Bố Cục Thị Giác",Uyên Huy,80000,46000,382,Others,75,4.8,600,Unknown,https://salt.tikicdn.com/ts/product/6c/24/aa/baf087a112448147e42600d378628f2e.jpg,0.08,Vietnamese (Tiếng Việt),,,8
1455,Bản Đồ Tư Duy Trong Thuyết Trình  (Tái bản 2022),Alphabooks,89000,52200,66,Sách kỹ năng làm việc,2,5,148,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/3f/e3/9e/62b6b8ebcd67cd841657c67ad92412b5.jpg,0.38,Vietnamese (Tiếng Việt),,,38
4162,Út Quyên Và Tôi (Tái Bản 2022),Nguyễn Nhật Ánh,95000,95000,91,Truyện ngắn - Tản văn - Tạp Văn,5,4.5,128,NXB Trẻ,https://salt.tikicdn.com/ts/product/79/5c/1c/2b623766121a122a17b9a7311d19bfc8.jpg,0.3,Vietnamese (Tiếng Việt),,,30
2853,Vũ Tịch,Trường An,199000,139300,1188,Others,124,4.8,376,Unknown,https://salt.tikicdn.com/media/catalog/product/p/h/photo_2017-08-24_15-21-49.u5505.d20170825.t133740.429953.jpg,0.25,Vietnamese (Tiếng Việt),,,25
1791,Ngọc Sáng Trong Hoa Sen (Tái Bản 2020),Nguyên Phong,159000,79500,566,Sách nghệ thuật sống đẹp,103,5,368,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/media/catalog/producttmp/b5/ac/4a/938d265efb596ab0d38992893592619f.jpg,0.34,Vietnamese (Tiếng Việt),,,34
1966,Quản Trị Nhân Sự Đúng,Barbara Mitchell,139000,125000,1544,Others,140,4.8,612,Unknown,https://salt.tikicdn.com/ts/product/fa/24/86/b792a39a52557e4e4b1726dc94b6a995.jpg,0.37,Vietnamese (Tiếng Việt),,,37
2307,Tin Học Ứng Dụng Lập Trình VBA Trong Excel ( Phần Nâng Cao)  Dùng cho Phiên Bản 2021-2019-2016,Phạm Phương Hoa,650000,442000,137,Others,31,4.7,439,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/d5/93/c8/4ff201412d8ac2bd0b9f001a2448a462.jpg,0.28,Vietnamese (Tiếng Việt),,,28
1943,Hoa Sen Trên Tuyết (Tái Bản 2020),Nguyên Phong,40000,40000,842,Others,138,4.8,456,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/03/03/04/fbbd5814b409160f58ed5e5da62a8586.jpg,0.34,Vietnamese (Tiếng Việt),,,34
5220,Combo Một Đời Quản Trị và Một Đời Thương Thuyết ,Phan Văn Trường,179000,112770,483,"Sách quản trị, lãnh đạo",86,5,828,NXB Trẻ,https://salt.tikicdn.com/ts/product/d0/ee/b7/5b322e8fa769acdc35bc176e71c13cc5.jpg,0.13,Vietnamese (Tiếng Việt),,,13
1688,Tản mạn kiến trúc Nam Bộ - Một biên khảo về kiến trúc dân dụng miền Nam (Từ cuối thế kỷ 19 đến cuối thế kỷ 20),Nhóm tác giả Tản Mạn Kiến Trúc,75000,48001,105,Others,9,5,286,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ee/6d/24/219d791d1ff385ca788fc33c349da98e.jpg,0.22,Vietnamese (Tiếng Việt),,,22
723,Thương tiến tửu - Tập 1 (Tiểu thuyết đam mỹ) -Tặng 1 bookmark,Đường Tửu Khanh,135000,121500,127,Truyện đam mỹ,35,5,456,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/aa/18/25/dd00442aed21d9215931be165aaff625.jpg,0.43,Vietnamese (Tiếng Việt),,,43
1252,Dữ Liệu Bạch Kim (Văn Học Trinh Thám),Higashino Keigo,50000,28500,784,Truyện trinh thám,149,5,460,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/0e/b7/c4/c9b9969e212eb2ebecce14cc37d5803c.jpg,0.3,Vietnamese (Tiếng Việt),,,30
5479,Julie Hay Nàng Héloïse Mới,Jean-Jacques Rousseau,75000,55500,297,Tiểu Thuyết,55,4.8,704,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/19/57/4c/0b1a9b7a3c79e366c622e6d19a4128a8.jpg,0.5,Vietnamese (Tiếng Việt),,,50
566,Migi & Dali - Tập 2,Nami Sano,145000,137750,221,Others,19,5,456,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/78/0f/70/77a75a38a0a58eecaa388901b55c4b54.jpg,0.07,Vietnamese (Tiếng Việt),,,7
1482,Chú Thuật Hồi Chiến -  Tập 5,Gege Akutami,358000,277800,2912,Others,872,5,192,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/2a/6d/e2/ea1dd6676027a23c422db71e4f64c181.jpg,0.13,Vietnamese (Tiếng Việt),,,13
1414,Thám Tử Kindaichi (Series Kỷ Niệm 20 Năm) - Boxset 5 Tập,Seimaru Amagi,110000,77000,1216,Others,312,4.8,456,NXB Trẻ,https://salt.tikicdn.com/ts/product/a2/fc/16/3003c2aeefa02cf23317aed7ef14c55e.jpg,0.16,Vietnamese (Tiếng Việt),,,16
2688,Bé Gái Khéo Tay Buộc Dây Giày,Unknown,320000,224000,1,Văn học thiếu nhi,0,0,18,Unknown,https://salt.tikicdn.com/ts/product/ed/99/71/fd903cebfb5b879ff4c061eae9383fe0.jpg,0.15,Vietnamese (Tiếng Việt),,,15
1149,Tâm Lý Dân Tộc An Nam,Paul Giran,45000,39100,3711,Others,170,4.5,200,Unknown,https://salt.tikicdn.com/ts/product/3f/24/b6/7035b4ff1814d920912569b3a4399546.jpg,0.48,Vietnamese (Tiếng Việt),,,48
686,Dạy Con Theo Cá Tính Của Con,Aki Wakamatsu,89000,65100,508,Sách Làm Cha Mẹ,51,4.8,242,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/f5/1e/66/423b2b9d74b2a0ec5310830a11444cae.jpg,0.3,Vietnamese (Tiếng Việt),,,30
678,Thần Số Học: Sức Mạnh Của Những Con Số,Ruth A. Drayer,119000,78001,484,Lĩnh vực khác,59,4.8,348,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/fd/07/34/58382fd1cdf348bacb821b33acf14c3a.jpg,0.3,Vietnamese (Tiếng Việt),,,30
3861,Sách - Tin Vào Chính Mình - First News,Unknown,199000,159200,2802,Others,0,0,160,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/70/94/34/0f2c4ee946c85cf54d855017c0c2cc5f.jpg,0.05,Vietnamese (Tiếng Việt),,,5
2476,Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê (Tái Bản 2018),Howard Schultz,99000,65100,9980,Sách kỹ năng làm việc,604,5,488,Unknown,https://salt.tikicdn.com/ts/product/2a/a5/0c/2e7c4c99c9faceda9e926727bb5cc92a.jpg,0.3,Vietnamese (Tiếng Việt),,,30
1990,Sách tiếng anh: Destination C1+C2,Unknown,45000,39100,32,Sách Học Tiếng Anh,2,5,456,Nhà Xuất Bản Thời Đại,https://salt.tikicdn.com/ts/product/45/f1/e8/1ca79bdbf11f3d7991a53676e4b71a53.jpg,0,Vietnamese (Tiếng Việt),,,0
1400,Tâm Lí Học Tích Cực - Khoa Học Về Phương Thức Sống An Lạc,Acacia C. Parks,700000,645000,454,Sách giáo dục,77,5,720,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,https://salt.tikicdn.com/ts/product/62/c3/6c/cd3d98b2f86bb52f31cd3adabeb80cbe.jpg,0.33,Vietnamese (Tiếng Việt),,,33
6364,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition - Tập 16,Hiromu Arakawa,89000,55500,420,Others,40,5,270,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/70/dd/1f/260d36b977019b355f3beb48295676e3.jpg,0.03,Vietnamese (Tiếng Việt),,,3
1866,Trong Chớp Mắt (Tái Bản 2018),Malcolm Gladwell,35000,24500,2271,Others,97,4.5,376,Unknown,https://salt.tikicdn.com/ts/product/79/f4/2f/a63579d8fa58b024530943c397e29aba.jpg,0.36,Vietnamese (Tiếng Việt),,,36
7102,Siêu Tập Trung (Tái Bản),Chris Bailey,112000,84000,1286,Sách kỹ năng làm việc,205,4.8,308,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/9f/ab/87/b96ea6b2ce9e9d64975d86ea58e2aa7b.png,0.33,Vietnamese (Tiếng Việt),,,33
1439,Combo Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm 1 MP3) và Giáo Trình HSK 2 - Sách Bài Tập (Kèm MP3) ( Tặng Kèm Viết ),Khương Lệ Bình,128000,84400,1389,Sách Học Tiếng Hoa,278,5,312,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/59/2e/b5/e647ce6d0e12230fea704fab8400eab1.jpg,0.2,Vietnamese (Tiếng Việt),,,20
5748,Bài Thơ Của Một Người Yêu Nước Mình,Trần Vàng Sao,279000,176300,532,Others,97,4.8,210,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/c6/a7/84/1906b28a70069a36d8d6e3d0b01d3444.jpg,0.4,Vietnamese (Tiếng Việt),,,40
9309,Đánh Bại Thị Trường Forex - Tư Duy Khác Biệt Và Kỹ Thuật Giao Dịch của Chuyên Gia Quản Lý Quỹ Triệu Đô,Unknown,170000,123100,9,"Sách tài chính, tiền tệ",2,5,296,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/85/14/8a/b4bf9f946908febaec0f8724a28852e7.jpg,0,Vietnamese (Tiếng Việt),,,0
1216,Vì Sao Phật Giáo Giàu Chân Lý,Robert Wright,98000,64600,371,Others,48,4.8,420,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/71/d3/d4/7a8603a7b8edc8e7907725bab0db6ab6.jpg,0.33,Vietnamese (Tiếng Việt),,,33
1220,Nghiệp Tình Yêu,Geshe Michael Roach,335000,291450,100,Others,8,5,598,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b2/d0/6d/55298e1d5d08c922415016015888bbc5.jpg,0.35,Vietnamese (Tiếng Việt),,,35
8802,Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 9,Kamui Fujiwara,199000,129350,491,Others,49,5,236,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/5e/61/61/b9eb1aea36572c9a044de01cb31b1226.jpg,0.01,Vietnamese (Tiếng Việt),,,1
6090,Khác Biệt Hay Là Chết (Tái Bản),Jack Trout,215000,167000,536,Others,81,5,344,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/fd/44/5b/7febda78b893cb989215401956ca6bd6.jpg,0.34,Vietnamese (Tiếng Việt),,,34
8056,Đắc Nhân Tâm - Bìa Mềm (Tái Bản 2019),Dale Carnegie,169000,96900,4155,Others,441,5,352,Unknown,https://salt.tikicdn.com/ts/product/49/07/d7/7d0b1c558a0ae78db544e21b23b8ecc5.png,0.24,Vietnamese (Tiếng Việt),,,24
6241,Bàn Tay Ánh Sáng,Barbara Ann Brennan,159000,112000,389,Kiến Thức Bách Khoa,50,5,624,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/95/27/2f/57db3e1a04439252fc8e4a45ab5dd4d4.jpg,0.3,Vietnamese (Tiếng Việt),,,30
6265,Combo Người Thông Minh Giải Quyết Vấn Đề Như Thế Nào + Người Giỏi Không Phải Là Người Làm Tất Cả,Unknown,299000,149500,1,Sách kỹ năng làm việc,0,0,456,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/9b/83/8c/9d23ea52e90d48ca49d3b76da7e32649.jpg,0.1,Vietnamese (Tiếng Việt),,,10
9182,"Hoảng Loạn, Hỗn Loạn Và Cuồng Loạn - Gần 400 Năm Lịch Sử Các Cuộc Khủng Hoảng Tài Chính",Charles P. Kindleberger,40000,37100,950,Bài học kinh doanh,127,4.6,408,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/fc/d6/62/f78ad0f467a20f3a400451afd01fb3e3.jpg,0.36,Vietnamese (Tiếng Việt),,,36
1312,Tư Duy Lại Lợi Thế Cạnh Tranh - 6 Quy Tắc Mới Cho Thời Đại Số,Ram Charan,30000,26001,171,"Sách quản trị, lãnh đạo",22,5,256,NXB Trẻ,https://salt.tikicdn.com/ts/product/1d/6f/65/d9daa43fda26e944a52fcd1e58ce3676.jpg,0.19,Vietnamese (Tiếng Việt),,,19
4455,Thầy Cô Giáo Hạnh Phúc Sẽ Thay Đổi Thế Giới - Tập 2 - Đi Như Một Dòng Sông (Tái Bản),Thích Nhất Hạnh,170000,143001,283,Others,27,5,212,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/e1/38/09/d812da8737f05c1f97bf53bc908fe5db.jpg,0.3,Vietnamese (Tiếng Việt),,,30
3262,Mô Hình Biểu Đồ - Phương pháp Hiệu quả để Tìm kiếm Lợi nhuận,Unknown,72000,61200,1032,"Sách tài chính, tiền tệ",203,4.8,456,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/62/58/4b/13679d678d91708e7341054ccba7fa42.jpg,0,Vietnamese (Tiếng Việt),,,0
3046,Trò Chơi Vô Cực - Chiến Lược Dẫn Đầu Trong Thời Đại Khách Hàng Thông Minh,Simon Sinek,169000,88570,706,Sách kỹ năng làm việc,85,4.7,396,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/0a/3a/2f/d94b9f8ad976bd1ea65d864b2c1f206e.jpg,0.34,Vietnamese (Tiếng Việt),,,34
3296,Yuri Espoir (Tập 3),Naoi Mai,72000,50400,413,Others,123,5,192,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/89/74/20/858a00cfd4848a8a51ab4cd8e3fa1e6d.png,0.2,Vietnamese (Tiếng Việt),,,20
4359,Tam Thể 3 - Tử Thần Sống Mãi,Lưu Từ Hân,139000,97300,865,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,218,4.7,683,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/fc/ea/63/f7df6a768f2ced1986321c0e843bd06d.jpg,0.45,Vietnamese (Tiếng Việt),,,45
2747,"Trời Sinh Vụng Về, Hãy Bù Đắp Bằng Sự Kiên Trì",Unknown,68000,64600,7366,Others,1971,4.7,368,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/e7/3a/33/d90504644a26715758f68aa20eebbde5.jpg,0.36,Vietnamese (Tiếng Việt),,,36
6125,Sói Đầu Đàn Và Cún Nhỏ - Tập 2,Ma Vĩ,150000,105500,2418,Others,903,5,192,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/b0/f8/42/52ddead08d074af75ba84245ed20103d.png,0.25,Vietnamese (Tiếng Việt),,,25
1571,TỬ HUYỆT CẢM XÚC,Roy Garn,84000,84000,39,Others,1,5,456,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/77/2f/bb/5ceb7034affe89645e567c0a6c2fd17a.jpg,0.2,Vietnamese (Tiếng Việt),,,20
2869,Tôi Là Bêtô,Nguyễn Nhật Ánh,85000,72000,584,Truyện dài,136,5,456,Unknown,https://salt.tikicdn.com/media/catalog/producttmp/b2/67/c5/c21876e07e131f287ac1adb38614d66b.jpg,0.2,Vietnamese (Tiếng Việt),,,20
6998,D. Trump - Nghệ Thuật Đàm Phán (Tái bản 2020),Donald J.Trump & Tony Schwartz,369000,247900,3379,"Sách quản trị, lãnh đạo",470,4.8,328,NXB Trẻ,https://salt.tikicdn.com/ts/product/f4/99/63/ab805c6b5149f6fd647d7dfdd5157626.jpg,0.29,Vietnamese (Tiếng Việt),,,29
3472,"Gửi Em, Người Bất Tử - Tập 8 (Tái Bản 2022)",Yoshitoki Oima,69000,67000,217,Others,26,5,456,NXB Trẻ,https://salt.tikicdn.com/ts/product/02/fb/d7/de3ec70355ba6c0e6b10204f8978e1c1.jpg,0.13,Vietnamese (Tiếng Việt),,,13
3581,"Điềm Tĩnh Trong Bận Rộn - Ít Hơn, Hiệu Quả Hơn",Unknown,139000,88400,1,Sách kỹ năng làm việc,0,0,232,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/ad/f0/bc/617ca4b190abfb326bdb731c0352e273.JPG,0,Vietnamese (Tiếng Việt),,,0
1370,Thiên Quan Tứ Phúc - Tập 3,Mặc Hương Đồng Khứu,140000,93800,1879,Others,753,5,456,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/e5/47/bb/b2a9842c3a23f379162aebaaddac8e61.jpg,0.43,Vietnamese (Tiếng Việt),,,43
1859,Black Jack 10 (Bìa Mềm),Osamu Tezuka,386000,310700,918,Others,112,5,200,NXB Trẻ,https://salt.tikicdn.com/ts/product/95/13/a3/ba5a35d5626590670232fda0a96acf2f.jpeg,0.13,Vietnamese (Tiếng Việt),,,13
2661,The Art and Science of Technical Analysis – Phân tích kỹ thuật: Sự kết hợp giữa KHOA HỌC và NGHỆ THUẬT trong đầu tư chứng khoán,Unknown,130000,78000,194,"Sách tài chính, tiền tệ",31,4.7,700,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/42/ba/7e/44f8ef20af1daf36ae7adb05dc7322d7.jpg,0,Vietnamese (Tiếng Việt),,,0
2257,Ehon - Cây Sồi (Tái Bản 2020),Akiko Kameoka,347000,347000,1040,Truyện tranh Ehon,133,4.8,36,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/9d/5a/6c/2584d783bb945f7a806b072203a4bcc1.jpg,0.3,Vietnamese (Tiếng Việt),,,30
3002,Chiêm Tinh Học For Dummies,Rae Orion,260000,174200,159,Sách Chiêm Tinh - Horoscope,31,4.7,528,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/5e/46/86/8bfc49675dfdbd67f0cb8376138065e9.jpg,0.3,Vietnamese (Tiếng Việt),,,30
1392,Thần Số Học - Làm Chủ Cuộc Đời,Michelle Buchanan,199000,129600,686,Others,119,4.8,304,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/47/73/06/280b2e27cf3933a799320524fcbca4b4.jpg,0.21,Vietnamese (Tiếng Việt),,,21
3237,Trở Về Từ Xứ Tuyết (Tái Bản),Nguyên Phong,75000,74100,408,Others,81,5,232,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/media/catalog/producttmp/1a/e8/80/25f91b83dd17f63152d01f08586d8fa8.jpg,0.34,Vietnamese (Tiếng Việt),,,34
7066,Nhật Ký Tarot,Unknown,128000,84400,1165,Sách Chiêm Tinh - Horoscope,303,5,328,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/3d/1c/25/531bcebfc63d73c61a85759db8c76ec1.jpg,0.28,Vietnamese (Tiếng Việt),,,28
7060,Trí Tuệ Tài Chính Dành Cho Nhà Quản Lý Nhân Sự,Unknown,82000,62000,571,"Sách quản trị, lãnh đạo",88,4.7,368,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/01/f2/7b/5ab5c4fe408d77a3f8a555cc89e9a6c6.jpg,0.39,Vietnamese (Tiếng Việt),,,39
7135,Nhịn Khô,Sergey Filonov,269000,188300,219,Kiến thức - Bách khoa,17,4.7,296,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/d0/7e/4c/b985d91f5ee7ed90462ef6c2031205d6.jpg,0.3,Vietnamese (Tiếng Việt),,,30
2841,Animorphs - Người Hóa Thú (Tập 5) : Thú Săn Mồi,Katherine Applegate,116000,104400,47,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,4,4.8,168,Unknown,https://salt.tikicdn.com/ts/product/b7/be/8b/205e077569e86a29755515be1e9b27b3.jpg,0,Vietnamese (Tiếng Việt),,,0
